1	 0.0003	 3.24512e-07	 0
2	 3.42948e-07	 0.0003	 0
3	 -0.0003	 4.19393e-07	 0
4	 3.81831e-07	 -0.0003	 0
5	 0.000123847	 -2.71774e-05	 0.00040451
6	 -2.60893e-05	 0.000122886	 0.000404923
7	 -0.000175167	 -2.59984e-05	 0.000380236
8	 -2.52304e-05	 -0.000176061	 0.000379823
9	 0.00047	 0.00047	 0
10	 -0.00047	 0.00047	 0
11	 -0.00047	 -0.00047	 0
12	 0.00047	 -0.00047	 0
13	 0.000204975	 0.000204815	 0.000246187
14	 -0.000213434	 0.000206553	 0.000231652
15	 -0.000214776	 -0.000214873	 0.000216495
16	 0.000206745	 -0.000213623	 0.000231141
17	 -2.56598e-05	 -2.65879e-05	 0.000392373
18	 0	 0	 0
19	 0.000212064	 0.0002122	 0
20	 -0.000212205	 0.000212059	 0
21	 -0.000212071	 -0.000212193	 0
22	 0.000212186	 -0.000212078	 0
23	 7.9523e-05	 7.89196e-05	 0.00040983
24	 -0.00013191	 7.92933e-05	 0.000392627
25	 -0.000130843	 -0.000132095	 0.000374916
26	 8.05904e-05	 -0.000132469	 0.000392119
27	 0.000308381	 -8.32184e-07	 0.000196409
28	 -8.35979e-07	 0.000308261	 0.000196723
29	 -0.000313975	 -2.07481e-07	 0.000177889
30	 -1.64044e-07	 -0.000314081	 0.000177562
31	 0.00028095	 0.000148134	 0.000148557
32	 0.000148151	 0.000280917	 0.000148652
33	 9.17749e-05	 0.000226786	 0.000316826
34	 0.000227096	 9.15438e-05	 0.000316628
35	 -0.000148789	 0.000281938	 0.000140607
36	 -0.000282587	 0.000149528	 0.000133457
37	 -0.000247186	 9.29167e-05	 0.000293817
38	 -0.000106839	 0.000228515	 0.000308366
39	 -0.000283467	 -0.00014967	 0.000125709
40	 -0.000149692	 -0.000283476	 0.000125506
41	 -0.000107283	 -0.000248928	 0.000284702
42	 -0.00024855	 -0.000107571	 0.000285019
43	 0.000149548	 -0.000282645	 0.000133093
44	 0.000281996	 -0.000148836	 0.000140169
45	 0.000228992	 -0.0001071	 0.000307777
46	 9.32294e-05	 -0.000247508	 0.000293349
47	 0.000276949	 0.000115321	 0
48	 -0.000115021	 0.000277074	 0
49	 -0.000277112	 -0.000114929	 0
50	 0.000115296	 -0.00027696	 0
51	 0.00011224	 3.02188e-05	 0.000408397
52	 -8.34203e-05	 0.000111672	 0.000399306
53	 -0.000163559	 -8.33946e-05	 0.00037635
54	 3.21007e-05	 -0.000164847	 0.000385441
55	 0.000319743	 -3.54304e-07	 9.97227e-05
56	 -3.58798e-07	 0.000319732	 9.99036e-05
57	 -0.000319763	 6.38327e-08	 8.93824e-05
58	 7.56153e-08	 -0.000319769	 8.92021e-05
59	 0	 0.00047	 0
60	 -0.00047	 0	 0
61	 0	 -0.00047	 0
62	 0.00047	 0	 0
63	 0.000307351	 8.03457e-05	 7.35626e-05
64	 8.0215e-05	 0.000307386	 7.36343e-05
65	 3.54436e-05	 0.000184086	 0.000369929
66	 0.000184789	 3.47668e-05	 0.000369574
67	 -7.98111e-05	 0.000307035	 6.93139e-05
68	 -0.000306726	 8.0122e-05	 6.54969e-05
69	 -0.000219499	 3.56023e-05	 0.000343333
70	 -6.9285e-05	 0.00018391	 0.000363708
71	 -0.000306404	 -7.93339e-05	 6.14424e-05
72	 -7.929e-05	 -0.000306413	 6.13297e-05
73	 -6.85057e-05	 -0.000219377	 0.000336848
74	 -0.000218893	 -6.90272e-05	 0.000337081
75	 8.01645e-05	 -0.000306701	 6.52868e-05
76	 0.000307054	 -7.96931e-05	 6.90994e-05
77	 0.000184553	 -6.99345e-05	 0.000363157
78	 3.61925e-05	 -0.000220194	 0.000342682
79	 4.90937e-05	 -2.68826e-05	 0.000398442
80	 -2.58746e-05	 4.81488e-05	 0.000398648
81	 -0.000100413	 -2.62931e-05	 0.000386305
82	 -2.54451e-05	 -0.000101325	 0.000386098
83	 0.000235	 0.000235	 0
84	 -0.000235	 0.000235	 0
85	 -0.000235	 -0.000235	 0
86	 0.000235	 -0.000235	 0
87	 0.000115501	 0.000276875	 0
88	 0.000224615	 0.000224604	 0.000147972
89	 -0.000276875	 0.0001155	 0
90	 -0.000225558	 0.00022603	 0.000136228
91	 -0.000115471	 -0.000276887	 0
92	 -0.00022672	 -0.000226716	 0.000124627
93	 0.000276999	 -0.000115203	 0
94	 0.000226074	 -0.00022561	 0.000135817
95	 3.10069e-05	 0.000111345	 0.000408606
96	 0.000166267	 0.000166019	 0.000327701
97	 2.69316e-05	 2.61659e-05	 0.000401102
98	 -0.000164012	 3.10079e-05	 0.000385945
99	 -0.000185073	 0.000168497	 0.000311571
100	 -7.87849e-05	 2.63527e-05	 0.0003925
101	 -8.23266e-05	 -0.00016452	 0.000376141
102	 -0.000183136	 -0.000181677	 0.000304021
103	 -7.82512e-05	 -7.93416e-05	 0.000383645
104	 0.000112693	 -8.41837e-05	 0.000398801
105	 0.000168928	 -0.000185412	 0.000311017
106	 2.74653e-05	 -7.95285e-05	 0.000392246
107	 0.000239169	 -8.02484e-06	 0.000323415
108	 0.000265364	 0.000124336	 0.000239024
109	 0.000266241	 -0.000132767	 0.000229721
110	 -7.76722e-06	 0.000238749	 0.00032382
111	 0.000124483	 0.000265204	 0.000239168
112	 -0.000132626	 0.000265991	 0.0002303
113	 -0.000260726	 -7.63238e-06	 0.000299228
114	 -0.000275305	 0.000125175	 0.000218185
115	 -0.00027578	 -0.000132683	 0.000209361
116	 -7.12325e-06	 -0.000261157	 0.000298757
117	 -0.000132547	 -0.000275958	 0.000209111
118	 0.000125325	 -0.000275471	 0.000217745
119	 0.000249107	 0.000180497	 0.000198293
120	 0.00030451	 7.60527e-05	 0.000172742
121	 0.000257468	 0.000186145	 7.4188e-05
122	 0.000180588	 0.000249017	 0.000198336
123	 0.000186182	 0.000257405	 7.39695e-05
124	 7.60499e-05	 0.000304446	 0.000172955
125	 0.000150539	 0.000220884	 0.000286371
126	 4.71191e-05	 0.000277335	 0.000263232
127	 8.93411e-05	 0.000161215	 0.000372019
128	 0.000221119	 0.000150338	 0.000286267
129	 0.000161739	 8.90024e-05	 0.000371836
130	 0.000277532	 4.69891e-05	 0.000262982
131	 -0.000184975	 0.000250337	 0.000186718
132	 -7.69662e-05	 0.000305188	 0.000169134
133	 -0.000186123	 0.000257131	 6.99469e-05
134	 -0.000253922	 0.000181835	 0.000183276
135	 -0.000256608	 0.000186066	 6.59549e-05
136	 -0.000308086	 7.72195e-05	 0.000155619
137	 -0.000235799	 0.000152057	 0.000266636
138	 -0.000289889	 4.80523e-05	 0.000240706
139	 -0.000196628	 8.90681e-05	 0.000348866
140	 -0.000162449	 0.000222565	 0.000274631
141	 -0.000123724	 0.000161991	 0.000358314
142	 -5.59458e-05	 0.000278549	 0.000258423
143	 -0.000254958	 -0.000185837	 0.000171496
144	 -0.000308855	 -7.72766e-05	 0.000151906
145	 -0.000256414	 -0.000185828	 6.21395e-05
146	 -0.000185799	 -0.000255013	 0.000171424
147	 -0.000185817	 -0.000256365	 6.18288e-05
148	 -7.72772e-05	 -0.000308912	 0.000151655
149	 -0.000163073	 -0.00023736	 0.000254658
150	 -5.58074e-05	 -0.000291141	 0.000235475
151	 -0.000122132	 -0.000197557	 0.000334565
152	 -0.000237137	 -0.000163249	 0.000254796
153	 -0.000196849	 -0.00012288	 0.000334745
154	 -0.000290914	 -5.59795e-05	 0.00023583
155	 0.000181933	 -0.000254039	 0.000182826
156	 7.72466e-05	 -0.000308167	 0.000155277
157	 0.000186057	 -0.00025665	 6.60125e-05
158	 0.000250459	 -0.000185086	 0.000186235
159	 0.000257063	 -0.000186138	 6.94589e-05
160	 0.000305291	 -7.69854e-05	 0.000168753
161	 0.000222919	 -0.000162677	 0.000274047
162	 0.000278848	 -5.60784e-05	 0.000257911
163	 0.000162761	 -0.000124058	 0.000357749
164	 0.000152302	 -0.000236061	 0.000266138
165	 8.99021e-05	 -0.000197104	 0.000348276
166	 4.82298e-05	 -0.000290098	 0.000240307
167	 0.000249739	 0.000166223	 0
168	 0.000293962	 5.98875e-05	 0
169	 0.000287194	 0.000135507	 7.27727e-05
170	 -0.000166086	 0.000249831	 0
171	 -5.94284e-05	 0.000294055	 0
172	 -0.00013521	 0.00028691	 6.84987e-05
173	 -0.000249867	 -0.000166032	 0
174	 -0.000294069	 -5.93603e-05	 0
175	 -0.000286231	 -0.000134837	 6.06372e-05
176	 0.000166199	 -0.000249755	 0
177	 5.99557e-05	 -0.000293948	 0
178	 0.000135373	 -0.000286449	 6.45044e-05
179	 9.85882e-05	 5.57013e-05	 0.000409429
180	 0.000120762	 2.62364e-06	 0.000406768
181	 0.000174343	 6.2252e-05	 0.00037154
182	 4.32899e-05	 1.81544e-06	 0.000400385
183	 -0.000108816	 9.81965e-05	 0.000396101
184	 -5.58766e-05	 0.000120005	 0.000402253
185	 -9.69488e-05	 0.000173869	 0.000361919
186	 -5.45401e-05	 4.25418e-05	 0.000395839
187	 -0.000149908	 -0.000108877	 0.000375317
188	 -0.000172082	 -5.57994e-05	 0.000377978
189	 -0.000208743	 -9.63521e-05	 0.000336829
190	 -9.46095e-05	 -5.49912e-05	 0.000384361
191	 5.74964e-05	 -0.000151372	 0.000388645
192	 4.5569e-06	 -0.00017318	 0.000382494
193	 6.33456e-05	 -0.000209607	 0.000346383
194	 3.22041e-06	 -9.57176e-05	 0.000388907
195	 0.000317752	 -6.20739e-07	 0.000148582
196	 0.00031404	 -4.59636e-08	 5.00107e-05
197	 0.000309717	 7.90206e-05	 0.000123361
198	 0.000309969	 -7.92681e-05	 0.000119048
199	 -6.24815e-07	 0.000317697	 0.000148836
200	 -5.21305e-08	 0.000314049	 5.01068e-05
201	 7.90204e-05	 0.000309697	 0.000123497
202	 -7.9265e-05	 0.000309935	 0.000119361
203	 -0.000319947	 -8.36633e-08	 0.000133868
204	 -0.00031324	 2.19246e-07	 4.46357e-05
205	 -0.000310494	 7.95035e-05	 0.000110572
206	 -0.000310731	 -7.91696e-05	 0.000106604
207	 -5.43793e-08	 -0.000319993	 0.000133609
208	 2.22041e-07	 -0.00031323	 4.45421e-05
209	 -7.91803e-05	 -0.000310743	 0.000106442
210	 7.95067e-05	 -0.00031052	 0.000110295
211	 0.000298201	 0.000115676	 0.000110634
212	 0.000308246	 4.17609e-05	 3.639e-05
213	 0.00031637	 4.05908e-05	 8.65161e-05
214	 0.000294888	 9.88701e-05	 3.62815e-05
215	 0.000115774	 0.000298152	 0.000110703
216	 4.17428e-05	 0.000308247	 3.64061e-05
217	 0.000152923	 0.000270792	 3.62011e-05
